2022.04.26 16:45:03 INFO  compiling root (1 scala source)
2022.04.26 16:45:03 INFO  time: compiled root in 0.5s
2022.04.26 16:45:04 INFO  compiling root (1 scala source)
2022.04.26 16:45:04 INFO  time: compiled root in 0.21s
2022.04.26 16:45:20 INFO  compiling root (1 scala source)
2022.04.26 16:45:20 INFO  time: compiled root in 0.46s
2022.04.26 16:45:25 INFO  compiling root (1 scala source)
2022.04.26 16:45:25 INFO  time: compiled root in 34ms
2022.04.26 16:45:27 INFO  compiling root (1 scala source)
2022.04.26 16:45:27 INFO  time: compiled root in 0.45s
2022.04.26 16:46:04 INFO  compiling root (1 scala source)
2022.04.26 16:46:04 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/http/AccountRoutes.scala
2022.04.26 16:46:04 INFO  time: compiled root in 0.45s
2022.04.26 16:46:46 INFO  compiling root (1 scala source)
2022.04.26 16:46:46 INFO  time: compiled root in 0.72s
2022.04.26 16:46:51 INFO  compiling root (1 scala source)
2022.04.26 16:46:51 INFO  time: compiled root in 0.45s
2022.04.26 16:47:02 INFO  compiling root (1 scala source)
2022.04.26 16:47:02 INFO  time: compiled root in 0.45s
2022.04.26 16:47:17 INFO  compiling root (1 scala source)
2022.04.26 16:47:17 INFO  time: compiled root in 0.5s
2022.04.26 16:50:28 INFO  compiling root (1 scala source)
2022.04.26 16:50:28 INFO  time: compiled root in 85ms
2022.04.26 16:50:28 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:33 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:33 INFO  compiling root (1 scala source)
2022.04.26 16:50:33 INFO  time: compiled root in 79ms
2022.04.26 16:50:33 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:49 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:49 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:49 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:50 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:51 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:51 INFO  file:///home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala:26:19: stale bloop error: type mismatch;
 found   : com.example.actors.EUR
 required: com.example.actors.AccountActor.Command
    case "EUR" => EUR()
                  ^^^^^
2022.04.26 16:50:51 INFO  file:///home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala:27:19: stale bloop error: type mismatch;
 found   : com.example.actors.USD
 required: com.example.actors.AccountActor.Command
    case "USD" => USD()
                  ^^^^^
2022.04.26 16:50:51 INFO  file:///home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala:44:127: stale bloop error: type mismatch;
 found   : com.example.actors.AccountActor.Command
 required: com.example.actors.Currency
        case Seq(JsString(id), JsString(name), JsString(balance), JsString(currency))  => Account(id, name, balance.toDouble, Parser.parseCurrency(currency))
                                                                                                                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2022.04.26 16:50:51 INFO  file:///home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala:26:19: stale bloop error: type mismatch;
 found   : com.example.actors.EUR
 required: com.example.actors.AccountActor.Command
    case "EUR" => EUR()
                  ^^^^^
2022.04.26 16:50:51 INFO  file:///home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala:27:19: stale bloop error: type mismatch;
 found   : com.example.actors.USD
 required: com.example.actors.AccountActor.Command
    case "USD" => USD()
                  ^^^^^
2022.04.26 16:50:51 INFO  file:///home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala:44:127: stale bloop error: type mismatch;
 found   : com.example.actors.AccountActor.Command
 required: com.example.actors.Currency
        case Seq(JsString(id), JsString(name), JsString(balance), JsString(currency))  => Account(id, name, balance.toDouble, Parser.parseCurrency(currency))
                                                                                                                              ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
2022.04.26 16:50:51 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:52 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:53 INFO  compiling root (1 scala source)
2022.04.26 16:50:53 INFO  time: compiled root in 34ms
2022.04.26 16:50:53 INFO  file:///home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala:25:51: stale bloop error: identifier expected but '.' found.
  def parseCurrency(value: String): T AccountActor.Command = value match {
                                                  ^
2022.04.26 16:50:53 INFO  file:///home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala:25:51: stale bloop error: identifier expected but '.' found.
  def parseCurrency(value: String): T AccountActor.Command = value match {
                                                  ^
2022.04.26 16:50:53 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:54 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:53 INFO  compiling root (1 scala source)
2022.04.26 16:50:53 INFO  time: compiled root in 15ms
2022.04.26 16:50:53 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:55 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:56 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:56 INFO  compiling root (1 scala source)
2022.04.26 16:50:56 INFO  time: compiled root in 36ms
2022.04.26 16:50:57 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:50:59 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:51:00 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:51:00 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:51:00 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:51:01 INFO  compiling root (1 scala source)
2022.04.26 16:51:01 INFO  time: compiled root in 35ms
2022.04.26 16:51:01 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:51:05 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:51:06 INFO  compiling root (1 scala source)
2022.04.26 16:51:06 INFO  time: compiled root in 0.11s
2022.04.26 16:51:06 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:51:19 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
2022.04.26 16:51:19 WARN  Could not load snapshot text for /home/bert/Desktop/projects/my-akka-http-project/src/main/scala/com/example/JsonFormats.scala
